"","sample.id","band","band2","long","lat","country","location","pop2","pop3","gps","zone","sort.column.snps","sex","tarsus.mean","rwl.mean","bill.length.mean","bill.depth.mean","bill.width.mean","tail.mean","weight","c2.pointedness","c3.convexity","b.total.bright","b.avg.bright","b.hue","b.chrom","r.total.bright","r.avg.bright","r.hue","r.chrom","t.total.bright","t.avg.bright","t.hue","t.chrom","v.total.bright","v.avg.bright","v.hue","v.chrom","carbon.ratio","mate.id"
"969","298","VN96095","VN96095",100.094238,54.67273,"russia","umigan","umigan","umigan","pissed.off.guy","tytleri",969,"f",11.6,121.5,5.35,2.7,4.433333333,87,17.7,0.394586,1.034863094,34636.3118,17.34417216,648.4033333,0.495891399,31662.95063,15.8552582,672.1133333,0.534767756,21989.81177,11.01142302,678.12,0.494049106,29543.16753,14.79377443,661.7866667,0.531619688,NA,"VN96094"
"970","299","VN96096","VN96096",102.857567,53.39529,"russia","malamolevo","malamolevo","mala_male","almost.there","tytleri",970,"f",10.96666667,120,6.033333333,2.5,4.35,83.41666667,19.17,0.323042725,0.483231572,33429.76047,16.73999022,636.4533333,0.484868806,30239.25687,15.14234195,640.0933333,0.474015433,34755.5137,17.40386264,681.78,0.457550353,20993.75317,10.51264555,677.1166667,0.523534952,NA,NA
"971","3","VN96203","VN96203",37.825493,56.809699,"russia","moscow","moscow","moscow","horse.barn","rustica",971,"f",11.1,125,5.5,2.9,4.4,95,18.4,0.269532694,0.524802261,68709.1257,34.40617211,609.3766667,0.355727438,93986.02867,47.06360975,615.11,0.361382869,18615.9676,9.32196675,689.35,0.523131668,54286.65133,27.18410182,626.7866667,0.450999505,NA,NA
"972","30","VN96230","VN96230",37.74458,56.731765,"russia","moscow","moscow","moscow","thunder.dome","rustica",972,"m",11.36666667,123.1666667,4.883333333,2.633333333,4.25,119.5,18.6,0.285157722,0.762773209,86307.60007,43.21862798,658.7433333,0.395398968,100666.1163,50.40867117,643.7866667,0.371150749,19678.90907,9.854235887,677.7566667,0.543688991,79301.01537,39.71007279,626.7933333,0.347621319,NA,NA
"973","300","VN96097","VN96097",102.857567,53.39529,"russia","malamolevo","malamolevo","mala_male","almost.there","tytleri",973,"m",10.83333333,120.3333333,5.733333333,2.783333333,4.5,113.5833333,16.28,0.330210915,0.58974488,66112.002,33.10565949,626.7933333,0.384214927,29121.143,14.58244517,679.4133333,0.49192618,26782.21427,13.41122397,669.4033333,0.487259146,35860.43617,17.95715381,663.12,0.481416101,NA,NA
"974","301","VN96098","VN96098",102.857567,53.39529,"russia","malamolevo","malamolevo","mala_male","almost.there","tytleri",974,"f",11.08333333,118.3333333,5.316666667,2.716666667,4.016666667,96.16666667,16.67,0.372296673,0.545634145,59054.842,29.43910369,623.06,0.3924006,57726.80967,28.77707361,670.4333333,0.42369503,27973.32233,13.94482669,655.7433333,0.493380189,34391.07917,17.14410726,634.7133333,0.499877922,NA,NA
"975","302","VN96099","VN96099",102.857567,53.39529,"russia","malamolevo","malamolevo","mala_male","almost.there","tytleri",975,"m",10.68333333,124.3333333,5.633333333,3.066666667,4.7,125.25,16.82,0.314284503,0.551378679,27523.49903,13.78242315,642.78,0.487776098,29241.91587,14.64292232,660.02,0.496005116,22653.72023,11.34387593,667.0366667,0.469058084,27179.15617,13.60999307,643.4066667,0.493291366,NA,NA
"976","303","VN96100","VN96100",102.871307,53.389091,"russia","malamolevo","malamolevo","mala_male","skeletons","tytleri",976,"f",11.03333333,117,5.283333333,2.55,4.083333333,90.58333333,18.81,0.412810835,0.667959831,60747.424,30.41934101,659.03,0.462960199,40956.73603,20.50913171,682.01,0.507205192,21233.06927,10.63248336,682.01,0.510637744,46034.79353,23.05197473,668.11,0.510534913,NA,NA
"977","304","NB001","NB001",102.871307,53.389091,"russia","malamolevo","malamolevo","mala_male","skeletons","tytleri",977,"f",11.5,123.3333333,5.633333333,2.783333333,4.433333333,91.83333333,17.36,0.32127231,0.471948722,43179.95807,21.62241265,660.02,0.458274125,29104.2943,14.57400816,660.02,0.498627476,22853.98547,11.44415897,678.7866667,0.490065065,28788.49923,14.41587343,659.7066667,0.475224559,NA,NA
"978","305","NB002","NB002",102.871307,53.389091,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",978,"m",10.96666667,124,5.933333333,2.65,4.166666667,131.75,15.99,0.265229631,0.783422977,73119.95967,36.45062795,584.07,0.41112159,55202.977,27.5189317,675.11,0.417898748,25633.12447,12.77822755,668.78,0.494677761,26720.38527,13.32023194,685.16,0.542044756,NA,NA
"979","306","NB003","NB003",102.774933,53.402512,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",979,"m",10.33333333,122.3333333,5.8,2.733333333,4.2,124.1666667,16.08,0.270785206,0.663749557,31343.11783,15.69510157,626.0933333,0.472827877,47748.961,23.91034602,626.4066667,0.392041654,19746.1795,9.887921632,660.02,0.472000752,35724.04023,17.8888534,660.02,0.491491846,NA,NA
"980","307","NB004","NB004",102.774933,53.402512,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",980,"f",11.2,120.1666667,5.516666667,2.8,4.166666667,89.5,16.32,0.358632599,0.474044919,44707.2911,22.38722639,611.14,0.470688868,38627.7533,19.34289099,651.7733333,0.524387958,25253.20287,12.64556979,682.8066667,0.531804218,41358.69933,20.71041529,650.38,0.491374235,-21.6464,NA
"981","308","NB005","NB005",102.774933,53.402512,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",981,"f",11.5,121.5,5.716666667,2.716666667,4.216666667,94,18.86,0.342076614,0.539905656,57503.42253,28.66571412,659.5,0.452961862,51160.29167,25.50363493,646.7433333,0.433963516,33359.29493,16.62975819,670.0833333,0.479694215,39875.49073,19.87811103,683.17,0.453972181,-20.2085,NA
"982","309","NB006","NB006",102.774933,53.402512,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",982,"f",10.96666667,118.5,5.333333333,2.833333333,4.3,88.41666667,17.07,0.315440512,0.736033469,64099.06167,32.09767735,588.48,0.41456833,74310.707,37.21117026,647.4466667,0.390964217,26137.58703,13.08842616,684.1266667,0.51286397,33489.9174,16.77011387,662.1,0.481523045,-23.0179,NA
"983","31","VN96231","VN96231",37.74458,56.731765,"russia","moscow","moscow","moscow","thunder.dome","rustica",983,"m",12.16666667,127.1666667,5.966666667,2.733333333,4.533333333,106.4166667,19.66,0.269791662,0.531181556,91625.841,45.88174311,659.3933333,0.321353295,100155.6193,50.15303923,597.74,0.354781812,20155.47773,10.09287818,679.7233333,0.52606776,91951.491,46.04481272,626.4066667,0.339435804,NA,NA
"984","310","NB007","NB007",102.774933,53.402512,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",984,"f",11.6,120.3333333,6,2.733333333,4.433333333,88.75,19.57,0.399860692,0.521174241,53031.5649,26.55561587,619.5166667,0.441118283,29382.4165,14.71327817,645.0966667,0.51287317,34487.16073,17.26948459,681.41,0.487673825,38227.42377,19.14242552,620.1566667,0.494311392,-24.8932,NA
"985","311","NB008","NB008",102.774933,53.402512,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",985,"m",10.46666667,122.5,5.916666667,2.766666667,4.433333333,112.4166667,15.75,0.353998159,0.856643295,37974.385,19.01571607,643.4066667,0.458749544,48917.74767,24.49561726,644.1666667,0.466077783,24807.57687,12.42242207,660.02,0.481202043,22608.54177,11.32125276,660.02,0.516040185,NA,NA
"986","312","NB009","NB009",102.774933,53.402512,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",986,"f",11.46666667,124.1666667,5.533333333,2.65,4.416666667,84.16666667,17.59,0.293116318,0.541731395,60365.74883,30.09259663,646.7966667,0.40319819,62576.87333,31.19485211,628.4333333,0.431453836,30975.31747,15.44133473,616.7633333,0.45069663,50736.71343,25.29247928,663.4333333,0.454646685,NA,NA
"987","313","NB010","NB010",102.774933,53.402512,"russia","male.kytyleek","male.kytyleek","mala_male","bigger.on.the.inside","tytleri",987,"m",11.23333333,125,5.933333333,2.666666667,4.55,122.8333333,15.79,0.285430376,0.575275519,70818.80433,35.30349169,620.3833333,0.416274538,49262.16023,24.55740789,655.7166667,0.478680166,24692.9359,12.30953933,655.1333333,0.496470579,38643.83917,19.2641272,648.7533333,0.49192292,NA,NA
"988","314","NB011","NB011",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",988,"f",11.91666667,121.6666667,5.95,2.9,4.816666667,96.83333333,17.46,0.350559862,0.618369089,26552.22427,13.29605622,654.1133333,0.481299671,41812.42767,20.93762026,692.4,0.491620877,30355.80773,15.20070492,690.4133333,0.492373374,36943.6899,18.49959434,673.7366667,0.475891781,NA,NA
"989","315","NB012","NB012",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",989,"m",11.13333333,120.1666667,5.916666667,2.8,4.5,109.8333333,16.86,0.354548605,0.640136279,39806.4273,19.8436826,635.4566667,0.474463004,39555.7552,19.71872144,677.48,0.458080947,8644.885827,4.30951437,669.4333333,0.596340996,37590.51643,18.73904109,656.8,0.481950398,NA,NA
"990","316","NB013","NB013",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",990,"m",10.91666667,122.6666667,5.833333333,2.733333333,4.633333333,92.91666667,16.92,0.302813874,0.688371422,56301.65413,28.06662719,628.08,0.444601749,77968.18,38.86748754,651.4266667,0.369080831,24599.72787,12.26307471,687.4433333,0.509987485,34284.24743,17.09085116,654.0666667,0.477935519,-21.384,NA
"991","317","NB014","NB014",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",991,"m",10.56666667,128.6666667,5.433333333,2.85,4.016666667,127,16.32,0.259660592,0.816635035,39119.65827,19.58921295,636.4233333,0.487242541,33120.47023,16.58511279,691.0966667,0.492681817,19633.16417,9.831329077,690.1033333,0.505066932,40534.88733,20.2978905,680.1066667,0.47529013,-23.1149,NA
"992","318","NB015","NB015",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",992,"f",11.03333333,124,5.25,2.75,4.6,94.75,15.44,0.354387331,0.649655788,46673.714,23.37191487,660.02,0.454762201,60791.41867,30.44137139,626.7933333,0.439610336,28168.87817,14.10559748,669.0333333,0.470737772,40156.3471,20.10833605,660.4,0.468805693,-21.7641,NA
"993","319","NB016","NB016",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",993,"m",10.66666667,124.6666667,5.583333333,2.9,4.333333333,120.0833333,16.07,0.312732177,0.602123937,25845.75763,12.88422614,651.8066667,0.483796961,28459.48343,14.18718018,675.8,0.484489234,15284.82263,7.619552659,675.7966667,0.508663336,37973.57567,18.92999784,668.4233333,0.456939254,NA,NA
"994","32","VN96232","VN96232",62.70624,57.575132,"russia","yekaterinburg","yekaterinburg","yekaterinburg","gennady","rustica",994,"m",12.1,127.3333333,5.75,2.616666667,3.966666667,107.5,18.22,0.269440539,0.875867264,112869.776,56.26608973,657.4266667,0.327488915,67262.50867,33.53066235,660.4233333,0.36011918,18647.74857,9.295986324,669.1033333,0.531293896,93240.21733,46.48066667,650.1133333,0.36817923,-15.3041,NA
"995","320","NB017","NB017",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",995,"f",10.95,120.3333333,5.35,2.783333333,4.25,87.16666667,16.54,0.392159089,0.702210277,31448.79597,15.74802001,667.04,0.492144957,39075.3451,19.56702308,672.0933333,0.490265319,13401.84757,6.710990269,675.7066667,0.531856025,29415.26713,14.72972816,692.09,0.522021439,NA,NA
"996","321","NB018","NB018",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",996,"f",10.33333333,120.8333333,5.516666667,2.9,4.033333333,94.08333333,16.02,0.328781926,0.801434182,29413.4257,14.72880606,661.0933333,0.506592394,30385.78383,15.21571549,686.8066667,0.515446349,23236.9951,11.63595148,672.75,0.498949535,27617.2673,13.82937772,693.02,0.521389147,NA,NA
"997","322","NB019","NB019",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",997,"m",10.53333333,125.8333333,5.466666667,2.916666667,4.216666667,110.25,16.98,0.338405587,0.571401945,37098.78747,18.493912,675.05,0.46198783,42049.88583,20.96205675,682.4233333,0.486971646,22365.6706,11.14938714,682.05,0.507479165,37604.7633,18.74614322,658.7533333,0.467691537,NA,NA
"998","323","NB020","NB020",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",998,"m",10.56666667,125.6666667,5.8,2.75,4.466666667,107,17.14,0.314260594,0.592732102,26223.5413,13.07255299,664.7333333,0.528651334,30670.97917,15.28962072,676.1233333,0.48878536,25367.58503,12.64585495,681.4166667,0.493479797,27975.20303,13.94576422,649.7333333,0.514600172,NA,NA
"999","324","NB021","NB021",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",999,"m",11.6,122.1666667,5.933333333,2.816666667,4.583333333,122.3333333,17.84,0.360243959,0.575644612,32054.02897,15.97907725,678.06,0.498044844,40906.93947,20.39229285,676.4866667,0.448476227,17162.66863,8.555667315,683.17,0.483880035,38994.58107,19.43897361,684.1033333,0.446373378,-21.7956,NA
"1000","325","NB022","NB022",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1000,"m",10.93333333,124.8333333,5.6,2.866666667,4.25,109.25,16.42,0.270720386,0.728347559,41505.1934,20.78377236,609.7933333,0.449035271,47962.6494,24.01735073,678.1133333,0.442140602,19881.12767,9.955497079,659.6866667,0.507341988,39154.2072,19.60651337,644.48,0.462452808,NA,NA
"1001","326","NB023","NB023",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1001,"m",10.66666667,120.3333333,5.333333333,2.95,4.5,106,16.18,0.292361175,0.647104468,32040.54927,15.97235756,667.1133333,0.470678794,44819.864,22.34290329,610.4266667,0.460576915,23412.5877,11.67128001,677.4133333,0.489830137,40399.9768,20.13956969,636.125,0.462897762,NA,NA
"1002","327","NB024","NB024",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1002,"m",10.3,118.8333333,5.883333333,2.95,4.833333333,99.66666667,14.86,0.340786508,0.52000147,41544.72893,20.80356982,651.1266667,0.455557485,35248.17287,17.65056228,670.0966667,0.514473169,23979.52837,12.00777585,669.7166667,0.501604037,31182.92043,15.61488254,660.02,0.473591222,NA,NA
"1003","328","NB025","NB025",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1003,"m",10.5,126.6666667,5.966666667,2.566666667,4.666666667,103.5833333,15.98,0.296255622,0.691986119,27255.61997,13.58704884,651.4333333,0.491643769,31664.74813,15.78501901,676.11,0.487434057,18508.05763,9.226349767,683.17,0.5078571,33731.86643,16.81548676,682.1766667,0.483360335,NA,NA
"1004","329","NB026","NB026",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1004,"m",11.01666667,121.3333333,5.966666667,2.966666667,5,101.25,16.33,0.322168466,0.548925979,27852.9225,13.94738232,694.13,0.500154058,25640.96677,12.839743,694.13,0.4866365,18116.44943,9.071832465,683.7733333,0.494315459,25500.87833,12.76959356,693.76,0.513920678,NA,NA
"1005","33","VN96233","VN96233",62.70624,57.575132,"russia","yekaterinburg","yekaterinburg","yekaterinburg","gennady","rustica",1005,"m",11.8,124,5.5,3.033333333,4.1,117.3333333,19.68,0.312587039,0.53788352,78060.3992,39.08883285,642.7066667,0.315943679,119287.3157,59.73325772,673.7466667,0.316376856,26256.448,13.14794592,678.3833333,0.502754891,101736.8907,50.94486263,598.1266667,0.343627377,-18.1944,NA
"1006","330","NB027","NB027",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1006,"m",10.75,115,6.016666667,2.65,4.933333333,105.0833333,15.02,0.370590658,0.531761348,40017.65247,19.9489793,637.7533333,0.48002589,52404.63933,26.12394782,672.4033333,0.41757935,44713.73907,22.28999953,616.0366667,0.432836713,31991.4532,15.94788295,656.49,0.52556254,NA,NA
"1007","331","NB028","NB028",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1007,"f",10.4,116.1666667,5.366666667,2.733333333,4.5,85.25,16.98,0.414969938,0.577709854,47574.87987,23.71629106,578.7266667,0.461164678,36316.052,18.10371486,660.05,0.482709518,21665.668,10.8004327,654.7366667,0.503233428,37820.3451,18.85361171,630.0666667,0.481128449,NA,NA
"1008","332","NB029","NB029",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1008,"f",10.93333333,125.8333333,6.05,2.916666667,4.883333333,96.41666667,18.71,0.381413675,0.409207689,33260.84427,16.58068009,673.4966667,0.499392812,31232.53117,15.56955691,661.41,0.508258367,33618.0603,16.75875389,636.09,0.472583936,35755.2727,17.82416386,646.8133333,0.460953133,NA,NA
"1009","333","NB030","NB030",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1009,"f",10.46666667,118.1666667,5.433333333,2.833333333,4.433333333,89.91666667,16.53,0.353106695,0.720583072,34611.4689,17.33173205,602.37,0.466645018,36389.0927,18.22187917,649.41,0.481378653,31444.17477,15.74570594,655.8166667,0.470321094,29816.80433,14.93079836,658.4333333,0.51424224,NA,NA
"1010","334","NB031","NB031",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1010,"f",10.83333333,117.6666667,5.416666667,2.75,4.45,89.33333333,16.57,0.302708373,0.652946932,59643.51383,29.86655675,633.4266667,0.368316279,71681.647,35.8946655,640.0466667,0.411618381,30580.87273,15.31340648,667.1266667,0.534171928,38572.51377,19.31522973,649.7533333,0.503814277,NA,NA
"1011","335","NB032","NB032",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1011,"f",10.1,121.6666667,5.9,2.733333333,4.616666667,88.41666667,17.81,0.35930366,0.454541861,30459.8084,15.25278338,666.3566667,0.498619957,41170.5879,20.61621828,649.4633333,0.459836071,26014.44933,13.02676481,693.76,0.511173418,23879.22023,11.95754644,668.7733333,0.522756145,NA,NA
"1012","336","NB033","NB033",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1012,"f",10.5,120.3333333,5.4,2.633333333,4.466666667,91.33333333,17.99,0.261873418,0.512536798,42364.02257,21.21383203,628.8066667,0.471629333,38222.4196,19.13991968,644.41,0.500894865,25374.18433,12.70615139,669.07,0.510406208,44323.15083,22.19486772,630.13,0.494504146,NA,NA
"1013","338","NB035","NB035",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1013,"f",11,125.6666667,5.433333333,2.65,4.15,94.33333333,18.27,0.366270675,0.60473241,64747.7006,32.27701924,614.76,0.427261448,48489.97213,24.17246866,610.07,0.503029063,36712.02053,18.30110695,638.1466667,0.507004576,45225.7149,22.54522178,605.7433333,0.490182659,NA,NA
"1014","339","NB036","NB036",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1014,"f",10.76666667,116.1666667,5.683333333,2.816666667,4.55,92.75,16.69,0.453244091,0.470971684,42087.8317,21.07552914,643.1,0.460117275,51232.47167,25.65471791,643.4066667,0.452579671,18800.17693,9.414209781,666.7233333,0.464279302,45277.492,22.67275513,663.0366667,0.438277412,NA,NA
"1015","34","VN96234","VN96234",62.707704,57.563263,"russia","yekaterinburg","yekaterinburg","yekaterinburg","white.fang","rustica",1015,"f",11.48333333,123,5.766666667,2.633333333,3.983333333,94.66666667,21.86,0.312112195,0.621496903,112611.1357,56.39015306,668.11,0.332977208,115543.0077,57.85829127,674.68,0.322602711,27490.3263,13.76581187,680.07,0.537553383,66289.9904,33.19478738,605.7866667,0.402917723,-14.655,"VN96235"
"1016","340","NB037","NB037",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1016,"m",10.95,122.5,5.733333333,2.716666667,4.65,103.25,16.29,0.328547022,0.408358347,39184.57333,19.62171925,679.7933333,0.469349096,24655.58763,12.34631329,673.7466667,0.535924268,20603.88243,10.31741734,684.0666667,0.535247935,19549.0887,9.789228192,675.3733333,0.5484779,NA,NA
"1017","341","NB038","NB038",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1017,"m",10.23333333,122.8333333,5.4,3.15,4.316666667,122.1666667,16.43,0.335011127,0.642400904,33062.60997,16.55613919,651.0566667,0.485252333,22363.4512,11.19852339,673.7466667,0.511562228,16684.819,8.354941913,682.01,0.479657022,26355.5855,13.19758913,684.81,0.499635295,NA,NA
"1018","342","NB039","NB039",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1018,"f",11.73333333,120.8333333,5.866666667,2.833333333,5.05,86.75,17.62,0.262918112,0.664981179,72796.13233,36.28919857,658.7533333,0.433082172,51287.171,25.56688485,675.05,0.435412166,31188.66493,15.5476894,675.05,0.487287221,39391.79917,19.63698862,682.05,0.493805064,NA,NA
"1019","343","NB040","NB040",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1019,"f",11.23333333,118.3333333,5.3,2.783333333,4.45,87.08333333,18.96,0.317897452,0.563844051,50842.5515,25.45946495,597.4433333,0.439615121,37239.18367,18.64756318,638.09,0.504261919,24079.37193,12.05777263,654.4233333,0.524778449,40475.35793,20.26808109,596.09,0.484287257,NA,NA
"1020","344","NB041","NB041",106.590942,52.021259,"russia","zakaltoose","zakaltoose","zakaltoose","too.fast","tytleri",1020,"f",11.21666667,124.8333333,5.683333333,2.883333333,4.683333333,101.75,20.73,0.263325184,0.719620413,44354.6496,22.21064076,628.7733333,0.473952548,29332.34907,14.68820684,658.7466667,0.507115495,26018.13933,13.02861259,681.7,0.488958739,25135.83147,12.58679593,674.37,0.492230486,NA,NA
"1021","345","NB042","NB042",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1021,"f",10.2,120.6666667,5.4,2.816666667,4.433333333,86.83333333,16.92,0.27539145,0.826297565,57040.35233,28.43487155,643.8066667,0.430331977,67418.97467,33.60866135,671.7466667,0.400000649,22451.7341,11.19229018,663.47,0.495374938,39286.2502,19.58437198,667.4266667,0.478472476,NA,NA
"1022","346","NB043","NB043",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1022,"f",10.51666667,121.8333333,5.416666667,2.75,4.633333333,95.16666667,17.59,0.318328307,0.57254905,44904.66673,22.48606246,627.4233333,0.475486714,57154.90233,28.62038174,641.7533333,0.405799331,27019.13013,13.52985986,687.4266667,0.462809083,29132.66737,14.58821601,660.4,0.484318885,NA,NA
"1023","347","NB044","NB044",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1023,"m",9.866666667,115.5,5.266666667,2.933333333,4.383333333,83.91666667,15.13,0.330149095,0.658718871,84238.72733,42.18263762,594.13,0.375022395,82223.88767,41.17370439,635.14,0.393836615,22699.71867,11.3669097,660.7666667,0.54402189,80919.71667,40.52063929,611.7533333,0.408982243,NA,NA
"1024","348","NB045","NB045",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1024,"m",10.85,121.6666667,5.716666667,2.733333333,4.2,121.1666667,16.35,0.318424151,0.766362063,53324.29953,26.58240256,650.1133333,0.299479321,44020.46853,21.94440106,650.0433333,0.448313454,20703.77,10.32092223,667.8133333,0.508543878,30155.29933,15.03255201,660.0733333,0.508517285,NA,NA
"1025","349","NB046","NB046",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1025,"m",10.26666667,121.8333333,5.75,2.733333333,4.35,108.4166667,16.05,0.259096308,0.95407785,75259.08233,37.68607027,610.42,0.370802995,39399.4708,19.72932939,642.7066667,0.51349828,19545.66337,9.787512953,678.0733333,0.505677774,38354.2572,19.20593751,651.09,0.495433315,-19.8619,NA
"1026","35","VN96235","VN96235",62.707704,57.563263,"russia","yekaterinburg","yekaterinburg","yekaterinburg","white.fang","rustica",1026,"m",11.46666667,125.8333333,5.416666667,2.616666667,3.916666667,109.25,17.57,0.241873349,0.761985174,89768.40833,44.95163161,643.4066667,0.34798755,109282.4803,54.72332515,627.1733333,0.336993604,20395.75123,10.21319541,663.4166667,0.511852951,85456.775,42.79257636,625.7066667,0.38418296,-18.8002,"VN96234"
"1027","350","NB047","NB047",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1027,"f",10.93333333,118.5,6.033333333,3.016666667,4.3,84.16666667,18.34,0.323116416,0.621276765,43527.4782,21.69864317,643.42,0.393392721,53755.14767,26.79718229,636.7266667,0.431141991,36090.12453,17.991089,655.4233333,0.439153537,59608.14633,29.71492838,616.79,0.445239159,-19.9674,NA
"1028","351","NB048","NB048",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1028,"f",10.43333333,116.5,5.466666667,2.7,4.4,82.08333333,16.46,0.350711322,0.540184607,72344.21487,36.2264471,596.82,0.410406372,51502.1352,25.78975223,648.4666667,0.458221429,35859.54647,17.9567083,666.8033333,0.462722647,43209.09623,21.63700362,622.7366667,0.479499099,-20.2021,NA
"1029","352","NB049","NB049",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1029,"m",10.03333333,118.8333333,5.633333333,2.516666667,4.666666667,93.83333333,15.23,0.300837449,0.95892193,41361.6838,20.61898495,659.17,0.487454461,62276.67333,31.04520106,667.1133333,0.412934195,26685.70573,13.30294403,666.49,0.518506027,39420.66063,19.65137619,659.4833333,0.474302685,-20.1794,NA
"1030","353","NB050","NB050",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1030,"f",10.46666667,115.5,5.366666667,2.766666667,4.766666667,74.58333333,16.57,0.389132751,0.570703237,103091.071,51.62296995,643.4066667,0.305044087,84219.17433,42.17284644,635.4333333,0.353183868,26379.59877,13.2096138,667.73,0.54057591,78518.526,39.31824036,627.1733333,0.366306837,-19.8574,NA
"1031","354","NB051","NB051",111.791206,51.06395,"russia","nikolaevska","nikolaevska","nikolaevska","wtf","tg",1031,"m",9.35,115.5,6.05,3.066666667,4.15,90.66666667,14.51,0.284179802,0.663342464,128007.0123,64.09965565,628.3866667,0.296562903,100224.301,50.18743165,581.7466667,0.358568612,38814.93807,19.43662397,672.43,0.42468062,66041.9002,33.07055593,604.4966667,0.422723956,-20.0831,NA
"1032","355","NB052","NB052",112.942658,51.60696,"russia","tataurova","tataurova","tataurova","gravy","tg",1032,"m",9.966666667,117,5.9,2.75,3.716666667,88,14.95,0.317386006,0.383007851,48163.45933,24.11790653,642.3933333,0.373885848,42831.7912,21.4480677,608.44,0.470199873,21330.89577,10.68147009,678.7966667,0.519874732,26555.17127,13.29753193,597.8,0.51039971,-22.3478,"NB053"
"1033","356","NB053","NB053",112.942658,51.60696,"russia","tataurova","tataurova","tataurova","gravy","tg",1033,"f",10.66666667,122.6666667,5.533333333,2.566666667,4.883333333,95.41666667,16.78,0.297418685,0.583458016,79457.28,39.60981057,659.17,0.365995143,68510.96067,34.15302127,659.17,0.420578304,20571.60157,10.25503568,666.49,0.522487969,56696.39267,28.26340611,666.49,0.403015129,-22.5788,"NB052"
